"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
3.743200062E1,4.998309720E-1,2.554900869E-1,2.614958000E-3,1.600000024E0,8.000000000E2
3.743616142E1,4.939438188E-1,2.485611550E-1,2.615155000E-3,1.600000024E0,8.000000000E2
3.744032229E1,5.002903089E-1,2.560551594E-1,2.615145000E-3,1.600000024E0,8.000000000E2
3.744448308E1,4.947883822E-1,2.496531500E-1,2.615315000E-3,1.600000024E0,8.000000000E2
3.744864383E1,5.035403634E-1,2.598662439E-1,2.615199000E-3,1.600000024E0,8.000000000E2
3.745280475E1,4.980731333E-1,2.534398433E-1,2.615261000E-3,1.600000024E0,8.000000000E2
3.745696554E1,4.979614962E-1,2.534101598E-1,2.615327000E-3,1.600000024E0,8.000000000E2
3.746112662E1,5.002009468E-1,2.558187850E-1,2.615320000E-3,1.600000024E0,8.000000000E2
3.746528725E1,4.913444041E-1,2.457758200E-1,2.615602000E-3,1.600000024E0,8.000000000E2
3.746944804E1,5.038118564E-1,2.599370520E-1,2.615477000E-3,1.600000024E0,8.000000000E2
3.747360879E1,4.995480008E-1,2.551087231E-1,2.615491000E-3,1.600000024E0,8.000000000E2
3.747776983E1,5.051020772E-1,2.617702713E-1,2.615324000E-3,1.600000024E0,8.000000000E2
3.748193058E1,4.995577494E-1,2.551201668E-1,2.615338000E-3,1.600000024E0,8.000000000E2
3.748609142E1,4.937249472E-1,2.484109539E-1,2.615543000E-3,1.600000024E0,8.000000000E2
3.749025229E1,5.016092513E-1,2.573504115E-1,2.615490000E-3,1.600000024E0,8.000000000E2
3.749441321E1,4.966578580E-1,2.517193494E-1,2.615599000E-3,1.600000024E0,8.000000000E2
3.749857392E1,5.052000872E-1,2.617856171E-1,2.615428000E-3,1.600000024E0,8.000000000E2
3.750273471E1,4.995883055E-1,2.551947556E-1,2.615441000E-3,1.600000024E0,8.000000000E2
3.750689554E1,4.978319343E-1,2.531596929E-1,2.615511000E-3,1.600000024E0,8.000000000E2
3.751105642E1,5.000439211E-1,2.557059050E-1,2.615509000E-3,1.600000024E0,8.000000000E2
3.751521717E1,4.916570928E-1,2.458226836E-1,2.615781000E-3,1.600000024E0,8.000000000E2
3.751937800E1,5.037790466E-1,2.596481143E-1,2.615657000E-3,1.600000024E0,8.000000000E2
3.752353879E1,4.997393038E-1,2.552352892E-1,2.615665000E-3,1.600000024E0,8.000000000E2
3.752769987E1,5.052982021E-1,2.617476882E-1,2.615491000E-3,1.600000024E0,8.000000000E2
3.753186050E1,4.995168158E-1,2.550334467E-1,2.615506000E-3,1.600000024E0,8.000000000E2
3.753602129E1,4.938593310E-1,2.486497513E-1,2.615706000E-3,1.600000024E0,8.000000000E2
3.754018208E1,5.024045477E-1,2.584056254E-1,2.615627000E-3,1.600000024E0,8.000000000E2
3.754434292E1,4.977387461E-1,2.528237864E-1,2.615700000E-3,1.600000024E0,8.000000000E2
3.754850392E1,5.057603691E-1,2.621933274E-1,2.615511000E-3,1.600000024E0,8.000000000E2
3.755266471E1,4.999727459E-1,2.555059900E-1,2.615511000E-3,1.600000024E0,8.000000000E2
3.755682550E1,4.976079788E-1,2.529861082E-1,2.615589000E-3,1.600000024E0,8.000000000E2
3.756098650E1,5.003157810E-1,2.558841622E-1,2.615578000E-3,1.600000024E0,8.000000000E2
3.756514717E1,4.914436196E-1,2.458877474E-1,2.615857000E-3,1.600000024E0,8.000000000E2
3.756930796E1,5.038299384E-1,2.600126034E-1,2.615731000E-3,1.600000024E0,8.000000000E2
3.757346879E1,4.996459060E-1,2.551251488E-1,2.615742000E-3,1.600000024E0,8.000000000E2
3.757762962E1,5.055709530E-1,2.619354895E-1,2.615559000E-3,1.600000024E0,8.000000000E2
3.758179046E1,4.996688624E-1,2.551695168E-1,2.615569000E-3,1.600000024E0,8.000000000E2
3.758595129E1,4.936023036E-1,2.481569541E-1,2.615778000E-3,1.600000024E0,8.000000000E2
3.759011208E1,5.020892384E-1,2.579465644E-1,2.615709000E-3,1.600000024E0,8.000000000E2
3.759427321E1,4.974984905E-1,2.525360796E-1,2.615790000E-3,1.600000024E0,8.000000000E2
3.759843367E1,5.053176468E-1,2.617084615E-1,2.615616000E-3,1.600000024E0,8.000000000E2
3.760259454E1,4.996075406E-1,2.551762103E-1,2.615628000E-3,1.600000024E0,8.000000000E2
3.760675537E1,4.971607490E-1,2.523180309E-1,2.615720000E-3,1.600000024E0,8.000000000E2
3.761091617E1,5.001582312E-1,2.556660446E-1,2.615714000E-3,1.600000024E0,8.000000000E2
3.761507700E1,4.911855964E-1,2.454837063E-1,2.616002000E-3,1.600000024E0,8.000000000E2
3.761923800E1,5.039483367E-1,2.601549411E-1,2.615872000E-3,1.600000024E0,8.000000000E2
3.762339879E1,4.998362656E-1,2.552455107E-1,2.615877000E-3,1.600000024E0,8.000000000E2
3.762755971E1,5.051255577E-1,2.615303134E-1,2.615709000E-3,1.600000024E0,8.000000000E2
3.763172046E1,4.996213249E-1,2.550016013E-1,2.615721000E-3,1.600000024E0,8.000000000E2
3.763588121E1,4.935141470E-1,2.480574405E-1,2.615933000E-3,1.600000024E0,8.000000000E2
3.764004208E1,5.019113528E-1,2.578517765E-1,2.615870000E-3,1.600000024E0,8.000000000E2
3.764420292E1,4.977270059E-1,2.529020486E-1,2.615944000E-3,1.600000024E0,8.000000000E2
3.764836375E1,5.049618757E-1,2.613574240E-1,2.615781000E-3,1.600000024E0,8.000000000E2
3.765252450E1,4.994357348E-1,2.548459287E-1,2.615799000E-3,1.600000024E0,8.000000000E2
3.765668533E1,4.966395663E-1,2.516697968E-1,2.615908000E-3,1.600000024E0,8.000000000E2
3.766084642E1,5.001304529E-1,2.556375763E-1,2.615903000E-3,1.600000024E0,8.000000000E2
3.766500700E1,4.911376920E-1,2.454006244E-1,2.616192000E-3,1.600000024E0,8.000000000E2
3.766916783E1,5.040201932E-1,2.601166177E-1,2.616060000E-3,1.600000024E0,8.000000000E2
3.767332862E1,4.991718939E-1,2.545456185E-1,2.616087000E-3,1.600000024E0,8.000000000E2
3.767748950E1,5.047485597E-1,2.610173067E-1,2.615931000E-3,1.600000024E0,8.000000000E2
3.768165029E1,4.992758788E-1,2.546694668E-1,2.615954000E-3,1.600000024E0,8.000000000E2
3.768581108E1,4.933247308E-1,2.477335913E-1,2.616172000E-3,1.600000024E0,8.000000000E2
3.768997204E1,5.019744042E-1,2.578438216E-1,2.616107000E-3,1.600000024E0,8.000000000E2
3.769413296E1,4.979471354E-1,2.530391387E-1,2.616174000E-3,1.600000024E0,8.000000000E2
3.769829371E1,5.051882422E-1,2.615437312E-1,2.616004000E-3,1.600000024E0,8.000000000E2
3.770245454E1,4.993959018E-1,2.548312404E-1,2.616023000E-3,1.600000024E0,8.000000000E2
3.770661529E1,4.966135176E-1,2.514946931E-1,2.616133000E-3,1.600000024E0,8.000000000E2
3.771077612E1,5.001519942E-1,2.556306150E-1,2.616128000E-3,1.600000024E0,8.000000000E2
3.771493696E1,4.908681907E-1,2.451640200E-1,2.616426000E-3,1.600000024E0,8.000000000E2
3.771909783E1,5.038010071E-1,2.600006478E-1,2.616301000E-3,1.600000024E0,8.000000000E2
3.772325867E1,4.997423437E-1,2.552749733E-1,2.616309000E-3,1.600000024E0,8.000000000E2
3.772741971E1,5.048150703E-1,2.611720003E-1,2.616151000E-3,1.600000024E0,8.000000000E2
3.773158029E1,4.995514600E-1,2.550217754E-1,2.616165000E-3,1.600000024E0,8.000000000E2
3.773574108E1,4.929816433E-1,2.474307652E-1,2.616394000E-3,1.600000024E0,8.000000000E2
3.773990196E1,5.023734151E-1,2.582523190E-1,2.616316000E-3,1.600000024E0,8.000000000E2
3.774406279E1,4.983355591E-1,2.537018370E-1,2.616370000E-3,1.600000024E0,8.000000000E2
3.774822358E1,5.052405491E-1,2.615868702E-1,2.616198000E-3,1.600000024E0,8.000000000E2
3.775238433E1,4.994694880E-1,2.548590035E-1,2.616215000E-3,1.600000024E0,8.000000000E2
3.775654517E1,4.961182787E-1,2.510661671E-1,2.616341000E-3,1.600000024E0,8.000000000E2
3.776070625E1,4.999573368E-1,2.554730701E-1,2.616342000E-3,1.600000024E0,8.000000000E2
3.776486696E1,4.912041502E-1,2.455717824E-1,2.616629000E-3,1.600000024E0,8.000000000E2
3.776902783E1,5.040240717E-1,2.601440494E-1,2.616497000E-3,1.600000024E0,8.000000000E2
3.777318858E1,4.975086584E-1,2.527263478E-1,2.616578000E-3,1.600000024E0,8.000000000E2
3.777734937E1,5.026071716E-1,2.585570040E-1,2.616492000E-3,1.600000024E0,8.000000000E2
3.778151025E1,4.975153671E-1,2.527321913E-1,2.616573000E-3,1.600000024E0,8.000000000E2
3.778567112E1,4.904062332E-1,2.446239358E-1,2.616886000E-3,1.600000024E0,8.000000000E2
3.778983192E1,5.019211014E-1,2.577271499E-1,2.616823000E-3,1.600000024E0,8.000000000E2
3.779399283E1,4.979698821E-1,2.530106996E-1,2.616889000E-3,1.600000024E0,8.000000000E2
3.779815350E1,5.047095129E-1,2.609035918E-1,2.616734000E-3,1.600000024E0,8.000000000E2
3.780231433E1,4.990212624E-1,2.542991407E-1,2.616766000E-3,1.600000024E0,8.000000000E2
3.780647517E1,4.952040076E-1,2.499072250E-1,2.616922000E-3,1.600000024E0,8.000000000E2
3.781063600E1,4.998712767E-1,2.554391735E-1,2.616926000E-3,1.600000024E0,8.000000000E2
3.781479675E1,4.899192230E-1,2.440473622E-1,2.617255000E-3,1.600000024E0,8.000000000E2
3.781895762E1,5.034677730E-1,2.595120947E-1,2.617141000E-3,1.600000024E0,8.000000000E2
3.782311842E1,4.991247233E-1,2.543174340E-1,2.617169000E-3,1.600000024E0,8.000000000E2
3.782727950E1,5.035946620E-1,2.596320534E-1,2.617051000E-3,1.600000024E0,8.000000000E2
3.783144017E1,4.990200045E-1,2.541757555E-1,2.617083000E-3,1.600000024E0,8.000000000E2
3.783560108E1,4.918223995E-1,2.459688975E-1,2.617350000E-3,1.600000024E0,8.000000000E2
3.783976187E1,5.016777011E-1,2.573518215E-1,2.617295000E-3,1.600000024E0,8.000000000E2
3.784392271E1,4.981586169E-1,2.532909388E-1,2.617355000E-3,1.600000024E0,8.000000000E2
3.784808346E1,5.046752881E-1,2.609032903E-1,2.617202000E-3,1.600000024E0,8.000000000E2
3.785224433E1,4.988313221E-1,2.539396736E-1,2.617240000E-3,1.600000024E0,8.000000000E2
3.785640512E1,4.943846542E-1,2.488818984E-1,2.617423000E-3,1.600000024E0,8.000000000E2
3.786056608E1,4.997133076E-1,2.550643895E-1,2.617432000E-3,1.600000024E0,8.000000000E2
3.786472679E1,4.900278726E-1,2.440867209E-1,2.617758000E-3,1.600000024E0,8.000000000E2
3.786888758E1,5.037094962E-1,2.596518295E-1,2.617636000E-3,1.600000024E0,8.000000000E2
3.787304846E1,4.991178049E-1,2.543080050E-1,2.617664000E-3,1.600000024E0,8.000000000E2
3.787720925E1,5.028965370E-1,2.588358039E-1,2.617569000E-3,1.600000024E0,8.000000000E2
3.788137012E1,4.988794361E-1,2.541886111E-1,2.617605000E-3,1.600000024E0,8.000000000E2
3.788553087E1,4.922180037E-1,2.463697503E-1,2.617859000E-3,1.600000024E0,8.000000000E2
3.788969171E1,5.021477824E-1,2.579477498E-1,2.617788000E-3,1.600000024E0,8.000000000E2
3.789385275E1,4.979842429E-1,2.532777949E-1,2.617853000E-3,1.600000024E0,8.000000000E2
3.789801337E1,5.046696276E-1,2.607499195E-1,2.617700000E-3,1.600000024E0,8.000000000E2
3.790217425E1,4.989893960E-1,2.541664139E-1,2.617733000E-3,1.600000024E0,8.000000000E2
3.790633512E1,4.931423378E-1,2.477290628E-1,2.617957000E-3,1.600000024E0,8.000000000E2
3.791049592E1,4.986520214E-1,2.539147728E-1,2.618001000E-3,1.600000024E0,8.000000000E2
3.791465679E1,4.880839721E-1,2.418909364E-1,2.618390000E-3,1.600000024E0,8.000000000E2
3.791881754E1,5.023632472E-1,2.581295924E-1,2.618312000E-3,1.600000024E0,8.000000000E2
3.792297846E1,4.993750943E-1,2.545486944E-1,2.618332000E-3,1.600000024E0,8.000000000E2
3.792713937E1,5.029316005E-1,2.588147927E-1,2.618236000E-3,1.600000024E0,8.000000000E2
3.793130004E1,4.994075372E-1,2.546754756E-1,2.618255000E-3,1.600000024E0,8.000000000E2
3.793546087E1,4.917521678E-1,2.459081080E-1,2.618524000E-3,1.600000024E0,8.000000000E2
3.793962167E1,5.021434846E-1,2.577520030E-1,2.618453000E-3,1.600000024E0,8.000000000E2
3.794378250E1,4.986943177E-1,2.538121971E-1,2.618495000E-3,1.600000024E0,8.000000000E2
3.794794333E1,5.048393893E-1,2.608029666E-1,2.618336000E-3,1.600000024E0,8.000000000E2
3.795210417E1,4.993591087E-1,2.545642651E-1,2.618356000E-3,1.600000024E0,8.000000000E2
3.795626500E1,4.946465035E-1,2.491003205E-1,2.618531000E-3,1.600000024E0,8.000000000E2
3.796042608E1,5.007008503E-1,2.562666428E-1,2.618508000E-3,1.600000024E0,8.000000000E2
3.796458662E1,4.913535762E-1,2.453318057E-1,2.618791000E-3,1.600000024E0,8.000000000E2
3.796874742E1,5.042325133E-1,2.601451356E-1,2.618652000E-3,1.600000024E0,8.000000000E2
3.797290842E1,4.988709978E-1,2.539569279E-1,2.618688000E-3,1.600000024E0,8.000000000E2
3.797706925E1,5.020094677E-1,2.576431877E-1,2.618622000E-3,1.600000024E0,8.000000000E2
3.798123004E1,4.991456880E-1,2.544814601E-1,2.618649000E-3,1.600000024E0,8.000000000E2
3.798539087E1,4.919178414E-1,2.460813588E-1,2.618913000E-3,1.600000024E0,8.000000000E2
3.798955167E1,5.022110434E-1,2.577818188E-1,2.618840000E-3,1.600000024E0,8.000000000E2
3.799371262E1,4.984150678E-1,2.535946267E-1,2.618891000E-3,1.600000024E0,8.000000000E2
3.799787329E1,5.048033824E-1,2.608737596E-1,2.618733000E-3,1.600000024E0,8.000000000E2
3.800203412E1,4.990671751E-1,2.541204655E-1,2.618763000E-3,1.600000024E0,8.000000000E2
3.800619492E1,4.942047246E-1,2.485975683E-1,2.618952000E-3,1.600000024E0,8.000000000E2
3.801035575E1,5.003012629E-1,2.557312735E-1,2.618942000E-3,1.600000024E0,8.000000000E2
3.801451662E1,4.914945114E-1,2.455411045E-1,2.619220000E-3,1.600000024E0,8.000000000E2
3.801867746E1,5.041352371E-1,2.600216893E-1,2.619084000E-3,1.600000024E0,8.000000000E2
3.802283821E1,4.990413885E-1,2.542946040E-1,2.619115000E-3,1.600000024E0,8.000000000E2
3.802699929E1,5.013648552E-1,2.569319097E-1,2.619070000E-3,1.600000024E0,8.000000000E2
3.803115983E1,4.991979949E-1,2.544091812E-1,2.619096000E-3,1.600000024E0,8.000000000E2
3.803532071E1,4.918059946E-1,2.459141363E-1,2.619364000E-3,1.600000024E0,8.000000000E2
3.803948154E1,5.027538722E-1,2.581149115E-1,2.619273000E-3,1.600000024E0,8.000000000E2
3.804364250E1,4.993341607E-1,2.543702672E-1,2.619294000E-3,1.600000024E0,8.000000000E2
3.804780329E1,5.050387113E-1,2.611092409E-1,2.619129000E-3,1.600000024E0,8.000000000E2
3.805196408E1,4.997320710E-1,2.546475635E-1,2.619137000E-3,1.600000024E0,8.000000000E2
3.805612492E1,4.946798898E-1,2.491653867E-1,2.619311000E-3,1.600000024E0,8.000000000E2
3.806028587E1,5.007208716E-1,2.558643857E-1,2.619287000E-3,1.600000024E0,8.000000000E2
3.806444658E1,4.925545397E-1,2.468013689E-1,2.619530000E-3,1.600000024E0,8.000000000E2
3.806860742E1,5.043597167E-1,2.601490494E-1,2.619387000E-3,1.600000024E0,8.000000000E2
3.807276821E1,4.977535263E-1,2.524966574E-1,2.619460000E-3,1.600000024E0,8.000000000E2
3.807692900E1,4.997598492E-1,2.550787644E-1,2.619467000E-3,1.600000024E0,8.000000000E2
3.808108987E1,4.977558324E-1,2.524365699E-1,2.619540000E-3,1.600000024E0,8.000000000E2
3.808525071E1,4.898900296E-1,2.440105169E-1,2.619871000E-3,1.600000024E0,8.000000000E2
3.808941154E1,5.026898774E-1,2.581109110E-1,2.619782000E-3,1.600000024E0,8.000000000E2
3.809357258E1,4.989517644E-1,2.538823759E-1,2.619816000E-3,1.600000024E0,8.000000000E2
3.809773312E1,5.052580022E-1,2.613846056E-1,2.619643000E-3,1.600000024E0,8.000000000E2
3.810189392E1,4.995115746E-1,2.544146682E-1,2.619658000E-3,1.600000024E0,8.000000000E2
3.810605475E1,4.941638958E-1,2.485524403E-1,2.619849000E-3,1.600000024E0,8.000000000E2
3.811021558E1,5.003358547E-1,2.554799886E-1,2.619838000E-3,1.600000024E0,8.000000000E2
3.811437658E1,4.926902862E-1,2.467493224E-1,2.620077000E-3,1.600000024E0,8.000000000E2
3.811853733E1,5.041942003E-1,2.600377005E-1,2.619939000E-3,1.600000024E0,8.000000000E2
3.812269817E1,4.995435982E-1,2.545522383E-1,2.619953000E-3,1.600000024E0,8.000000000E2
3.812685908E1,5.008182527E-1,2.562088638E-1,2.619926000E-3,1.600000024E0,8.000000000E2
3.813101979E1,4.994348962E-1,2.542589124E-1,2.619944000E-3,1.600000024E0,8.000000000E2
3.813518067E1,4.918540563E-1,2.459937522E-1,2.620210000E-3,1.600000024E0,8.000000000E2
3.813934146E1,5.029245774E-1,2.584156238E-1,2.620114000E-3,1.600000024E0,8.000000000E2
3.814350225E1,4.992049133E-1,2.540155438E-1,2.620140000E-3,1.600000024E0,8.000000000E2
3.814766312E1,5.050348853E-1,2.610933405E-1,2.619975000E-3,1.600000024E0,8.000000000E2
3.815182396E1,4.993233115E-1,2.541134230E-1,2.619997000E-3,1.600000024E0,8.000000000E2
3.815598475E1,4.942517380E-1,2.486093134E-1,2.620185000E-3,1.600000024E0,8.000000000E2
3.816014579E1,5.009234956E-1,2.561401109E-1,2.620154000E-3,1.600000024E0,8.000000000E2
3.816430642E1,4.936821267E-1,2.478732976E-1,2.620360000E-3,1.600000024E0,8.000000000E2
3.816846721E1,5.049454708E-1,2.608135354E-1,2.620198000E-3,1.600000024E0,8.000000000E2
3.817262804E1,4.993895076E-1,2.541958177E-1,2.620217000E-3,1.600000024E0,8.000000000E2
3.817678879E1,4.997898288E-1,2.548021439E-1,2.620223000E-3,1.600000024E0,8.000000000E2
3.818094962E1,4.993588991E-1,2.542402099E-1,2.620243000E-3,1.600000024E0,8.000000000E2
3.818511071E1,4.917782688E-1,2.459313612E-1,2.620512000E-3,1.600000024E0,8.000000000E2
3.818927142E1,5.028652472E-1,2.582625635E-1,2.620418000E-3,1.600000024E0,8.000000000E2
3.819343242E1,4.990817980E-1,2.539114608E-1,2.620448000E-3,1.600000024E0,8.000000000E2
3.819759308E1,5.049994549E-1,2.609513063E-1,2.620284000E-3,1.600000024E0,8.000000000E2
3.820175387E1,4.993721069E-1,2.542645931E-1,2.620304000E-3,1.600000024E0,8.000000000E2
3.820591471E1,4.940539883E-1,2.483630059E-1,2.620498000E-3,1.600000024E0,8.000000000E2
3.821007554E1,5.011342958E-1,2.563458114E-1,2.620460000E-3,1.600000024E0,8.000000000E2
3.821423637E1,4.942921475E-1,2.484612823E-1,2.620646000E-3,1.600000024E0,8.000000000E2
3.821839721E1,5.045111344E-1,2.604057609E-1,2.620498000E-3,1.600000024E0,8.000000000E2
3.822255796E1,4.992704804E-1,2.541060147E-1,2.620521000E-3,1.600000024E0,8.000000000E2
3.822671912E1,4.993904510E-1,2.542669728E-1,2.620540000E-3,1.600000024E0,8.000000000E2
3.823087962E1,4.994298122E-1,2.542445744E-1,2.620558000E-3,1.600000024E0,8.000000000E2
3.823504050E1,4.918544755E-1,2.457609139E-1,2.620824000E-3,1.600000024E0,8.000000000E2
3.823920129E1,5.028472700E-1,2.581955682E-1,2.620730000E-3,1.600000024E0,8.000000000E2
3.824336208E1,4.991414950E-1,2.538581397E-1,2.620758000E-3,1.600000024E0,8.000000000E2
3.824752292E1,5.049773371E-1,2.608824656E-1,2.620594000E-3,1.600000024E0,8.000000000E2
3.825168375E1,4.994081138E-1,2.541826364E-1,2.620613000E-3,1.600000024E0,8.000000000E2
3.825584467E1,4.940529401E-1,2.483362334E-1,2.620807000E-3,1.600000024E0,8.000000000E2
3.826000567E1,5.011004377E-1,2.561759898E-1,2.620770000E-3,1.600000024E0,8.000000000E2
3.826416637E1,4.948772726E-1,2.491049429E-1,2.620937000E-3,1.600000024E0,8.000000000E2
3.826832717E1,5.049187932E-1,2.608532074E-1,2.620775000E-3,1.600000024E0,8.000000000E2
3.827248800E1,4.990666510E-1,2.537970524E-1,2.620805000E-3,1.600000024E0,8.000000000E2
3.827664879E1,4.989468901E-1,2.536386979E-1,2.620839000E-3,1.600000024E0,8.000000000E2
3.828080962E1,4.994872556E-1,2.544471389E-1,2.620855000E-3,1.600000024E0,8.000000000E2
3.828497042E1,4.922078882E-1,2.462826783E-1,2.621110000E-3,1.600000024E0,8.000000000E2
3.828913125E1,5.032494256E-1,2.588271813E-1,2.621003000E-3,1.600000024E0,8.000000000E2
3.829329225E1,4.991544932E-1,2.540539367E-1,2.621030000E-3,1.600000024E0,8.000000000E2
3.829745287E1,5.051326857E-1,2.610064180E-1,2.620861000E-3,1.600000024E0,8.000000000E2
3.830161367E1,4.995045514E-1,2.542362991E-1,2.620877000E-3,1.600000024E0,8.000000000E2
3.830577454E1,4.943246952E-1,2.485487663E-1,2.621062000E-3,1.600000024E0,8.000000000E2
3.830993533E1,5.013170032E-1,2.564765660E-1,2.621018000E-3,1.600000024E0,8.000000000E2
3.831409617E1,4.957992482E-1,2.501368523E-1,2.621155000E-3,1.600000024E0,8.000000000E2
3.831825704E1,5.049531229E-1,2.608816530E-1,2.620992000E-3,1.600000024E0,8.000000000E2
3.832241783E1,4.992365176E-1,2.540403420E-1,2.621017000E-3,1.600000024E0,8.000000000E2
3.832657892E1,4.982807888E-1,2.530486650E-1,2.621073000E-3,1.600000024E0,8.000000000E2
3.833073962E1,4.998578593E-1,2.546731718E-1,2.621077000E-3,1.600000024E0,8.000000000E2
3.833490046E1,4.912932502E-1,2.452232524E-1,2.621362000E-3,1.600000024E0,8.000000000E2
3.833906125E1,5.033696582E-1,2.586931473E-1,2.621251000E-3,1.600000024E0,8.000000000E2
3.834322208E1,4.993851050E-1,2.540821788E-1,2.621271000E-3,1.600000024E0,8.000000000E2
3.834738292E1,5.050470972E-1,2.610129027E-1,2.621105000E-3,1.600000024E0,8.000000000E2
3.835154367E1,4.993641403E-1,2.541010987E-1,2.621125000E-3,1.600000024E0,8.000000000E2
3.835570450E1,4.936010981E-1,2.478604172E-1,2.621334000E-3,1.600000024E0,8.000000000E2
3.835986542E1,5.013503371E-1,2.564306354E-1,2.621289000E-3,1.600000024E0,8.000000000E2
3.836402612E1,4.964335880E-1,2.507977615E-1,2.621405000E-3,1.600000024E0,8.000000000E2
3.836818700E1,5.048440016E-1,2.605854755E-1,2.621246000E-3,1.600000024E0,8.000000000E2
3.837234775E1,4.981152724E-1,2.526011126E-1,2.621307000E-3,1.600000024E0,8.000000000E2
3.837650867E1,4.961983639E-1,2.506503170E-1,2.621431000E-3,1.600000024E0,8.000000000E2
3.838066946E1,4.982573083E-1,2.528541187E-1,2.621488000E-3,1.600000024E0,8.000000000E2
3.838483025E1,4.892706272E-1,2.429938748E-1,2.621839000E-3,1.600000024E0,8.000000000E2
3.838899104E1,5.025029770E-1,2.579915186E-1,2.621756000E-3,1.600000024E0,8.000000000E2
3.839315212E1,4.984451521E-1,2.530024739E-1,2.621806000E-3,1.600000024E0,8.000000000E2
3.839731283E1,5.041835083E-1,2.598821605E-1,2.621668000E-3,1.600000024E0,8.000000000E2
3.840147371E1,4.985485606E-1,2.531094824E-1,2.621715000E-3,1.600000024E0,8.000000000E2
3.840563446E1,4.932866799E-1,2.473679631E-1,2.621935000E-3,1.600000024E0,8.000000000E2
3.840979525E1,5.015161156E-1,2.565505738E-1,2.621885000E-3,1.600000024E0,8.000000000E2
3.841395612E1,4.967972209E-1,2.510764429E-1,2.621989000E-3,1.600000024E0,8.000000000E2
3.841811696E1,5.052324777E-1,2.610701171E-1,2.621817000E-3,1.600000024E0,8.000000000E2
3.842227779E1,4.988359868E-1,2.535881477E-1,2.621855000E-3,1.600000024E0,8.000000000E2
3.842643871E1,4.964119943E-1,2.508608538E-1,2.621972000E-3,1.600000024E0,8.000000000E2
3.843059937E1,4.992000914E-1,2.538387625E-1,2.621998000E-3,1.600000024E0,8.000000000E2
3.843476025E1,4.900539212E-1,2.437575833E-1,2.622323000E-3,1.600000024E0,8.000000000E2
3.843892100E1,5.030704917E-1,2.583596926E-1,2.622222000E-3,1.600000024E0,8.000000000E2
3.844308187E1,4.989830018E-1,2.535811173E-1,2.622255000E-3,1.600000024E0,8.000000000E2
3.844724271E1,5.046058424E-1,2.603100000E-1,2.622104000E-3,1.600000024E0,8.000000000E2
3.845140354E1,4.991930682E-1,2.538100784E-1,2.622130000E-3,1.600000024E0,8.000000000E2
3.845556433E1,4.924967295E-1,2.464306485E-1,2.622375000E-3,1.600000024E0,8.000000000E2
3.845972537E1,5.012524319E-1,2.560938288E-1,2.622333000E-3,1.600000024E0,8.000000000E2
3.846388596E1,4.965389357E-1,2.507955528E-1,2.622446000E-3,1.600000024E0,8.000000000E2
3.846804692E1,5.046323628E-1,2.603060655E-1,2.622294000E-3,1.600000024E0,8.000000000E2
3.847220779E1,4.987561112E-1,2.533291051E-1,2.622334000E-3,1.600000024E0,8.000000000E2
3.847636858E1,4.966128887E-1,2.509136013E-1,2.622445000E-3,1.600000024E0,8.000000000E2
3.848052937E1,4.996217966E-1,2.541820652E-1,2.622457000E-3,1.600000024E0,8.000000000E2
3.848469021E1,4.903764633E-1,2.439788325E-1,2.622772000E-3,1.600000024E0,8.000000000E2
3.848885104E1,5.033343327E-1,2.586666119E-1,2.622662000E-3,1.600000024E0,8.000000000E2
3.849301200E1,4.991201110E-1,2.536950993E-1,2.622690000E-3,1.600000024E0,8.000000000E2
3.849717271E1,5.049671693E-1,2.606001833E-1,2.622527000E-3,1.600000024E0,8.000000000E2
3.850133350E1,4.990292814E-1,2.535885165E-1,2.622558000E-3,1.600000024E0,8.000000000E2
3.850549425E1,4.935096396E-1,2.475110302E-1,2.622770000E-3,1.600000024E0,8.000000000E2
3.850965508E1,5.017739291E-1,2.567000411E-1,2.622711000E-3,1.600000024E0,8.000000000E2
3.851381592E1,4.971045636E-1,2.514194050E-1,2.622805000E-3,1.600000024E0,8.000000000E2
3.851797675E1,5.048484042E-1,2.605272255E-1,2.622646000E-3,1.600000024E0,8.000000000E2
3.852213758E1,4.990255078E-1,2.536240706E-1,2.622677000E-3,1.600000024E0,8.000000000E2
3.852629862E1,4.963819100E-1,2.508030392E-1,2.622795000E-3,1.600000024E0,8.000000000E2
3.853045925E1,4.998277225E-1,2.544528005E-1,2.622800000E-3,1.600000024E0,8.000000000E2
3.853462000E1,4.905052391E-1,2.441248329E-1,2.623111000E-3,1.600000024E0,8.000000000E2
3.853878100E1,5.032282512E-1,2.585615352E-1,2.623005000E-3,1.600000024E0,8.000000000E2
3.854294183E1,4.991420192E-1,2.537057610E-1,2.623033000E-3,1.600000024E0,8.000000000E2
3.854710267E1,5.047266516E-1,2.603975584E-1,2.622878000E-3,1.600000024E0,8.000000000E2
3.855126342E1,4.994328521E-1,2.540630931E-1,2.622896000E-3,1.600000024E0,8.000000000E2
3.855542429E1,4.930095264E-1,2.469957964E-1,2.623125000E-3,1.600000024E0,8.000000000E2
3.855958517E1,5.016359813E-1,2.564117362E-1,2.623071000E-3,1.600000024E0,8.000000000E2
3.856374596E1,4.975816680E-1,2.520055662E-1,2.623150000E-3,1.600000024E0,8.000000000E2
