"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
3.526586550E1,4.952377084E-1,2.299926594E-1,2.864361000E-3,1.600000024E0,8.000000000E2
3.527002637E1,5.060816534E-1,2.412597283E-1,2.864143000E-3,1.600000024E0,8.000000000E2
3.527418725E1,4.974446112E-1,2.323429953E-1,2.864234000E-3,1.600000024E0,8.000000000E2
3.527834804E1,5.039819326E-1,2.389365376E-1,2.864091000E-3,1.600000024E0,8.000000000E2
3.528250896E1,5.019954213E-1,2.370482592E-1,2.864019000E-3,1.600000024E0,8.000000000E2
3.528666979E1,4.975953475E-1,2.323415275E-1,2.864105000E-3,1.600000024E0,8.000000000E2
3.529083071E1,5.053606245E-1,2.404631507E-1,2.863913000E-3,1.600000024E0,8.000000000E2
3.529499154E1,4.946695123E-1,2.293725099E-1,2.864103000E-3,1.600000024E0,8.000000000E2
3.529915237E1,5.056329561E-1,2.407869117E-1,2.863901000E-3,1.600000024E0,8.000000000E2
3.530331317E1,5.000754730E-1,2.350746824E-1,2.863898000E-3,1.600000024E0,8.000000000E2
3.530747400E1,5.011645898E-1,2.362072646E-1,2.863856000E-3,1.600000024E0,8.000000000E2
3.531163483E1,5.046411680E-1,2.396276982E-1,2.863689000E-3,1.600000024E0,8.000000000E2
3.531579571E1,4.957198444E-1,2.304902926E-1,2.863842000E-3,1.600000024E0,8.000000000E2
3.531995658E1,5.063266260E-1,2.414171295E-1,2.863615000E-3,1.600000024E0,8.000000000E2
3.532411767E1,4.980609738E-1,2.330107365E-1,2.863684000E-3,1.600000024E0,8.000000000E2
3.532827837E1,5.044869725E-1,2.395240738E-1,2.863523000E-3,1.600000024E0,8.000000000E2
3.533243921E1,5.027052341E-1,2.377116375E-1,2.863426000E-3,1.600000024E0,8.000000000E2
3.533660008E1,4.978077200E-1,2.327463814E-1,2.863504000E-3,1.600000024E0,8.000000000E2
3.534076092E1,5.061388870E-1,2.416027932E-1,2.863284000E-3,1.600000024E0,8.000000000E2
3.534492175E1,4.956560068E-1,2.306170447E-1,2.863439000E-3,1.600000024E0,8.000000000E2
3.534908258E1,5.058453286E-1,2.412779288E-1,2.863229000E-3,1.600000024E0,8.000000000E2
3.535324350E1,5.004669890E-1,2.355591817E-1,2.863212000E-3,1.600000024E0,8.000000000E2
3.535740446E1,5.010566215E-1,2.362568521E-1,2.863174000E-3,1.600000024E0,8.000000000E2
3.536156517E1,5.047986654E-1,2.401751316E-1,2.863002000E-3,1.600000024E0,8.000000000E2
3.536572600E1,4.958023405E-1,2.307458570E-1,2.863152000E-3,1.600000024E0,8.000000000E2
3.536988687E1,5.064780961E-1,2.420033453E-1,2.862920000E-3,1.600000024E0,8.000000000E2
3.537404767E1,4.985008134E-1,2.335775165E-1,2.862973000E-3,1.600000024E0,8.000000000E2
3.537820858E1,5.040892719E-1,2.393353343E-1,2.862826000E-3,1.600000024E0,8.000000000E2
3.538236942E1,5.026908208E-1,2.378640672E-1,2.862729000E-3,1.600000024E0,8.000000000E2
3.538653025E1,4.976505371E-1,2.326482613E-1,2.862813000E-3,1.600000024E0,8.000000000E2
3.539069137E1,5.058556538E-1,2.412659964E-1,2.862603000E-3,1.600000024E0,8.000000000E2
3.539485196E1,4.954535925E-1,2.304287891E-1,2.862765000E-3,1.600000024E0,8.000000000E2
3.539901283E1,5.056016139E-1,2.410217139E-1,2.862564000E-3,1.600000024E0,8.000000000E2
3.540317375E1,5.003873231E-1,2.356208559E-1,2.862550000E-3,1.600000024E0,8.000000000E2
3.540733458E1,5.008133260E-1,2.360910665E-1,2.862520000E-3,1.600000024E0,8.000000000E2
3.541149550E1,5.048436871E-1,2.402925063E-1,2.862346000E-3,1.600000024E0,8.000000000E2
3.541565633E1,4.956303250E-1,2.305927409E-1,2.862502000E-3,1.600000024E0,8.000000000E2
3.541981712E1,5.063842790E-1,2.418851892E-1,2.862273000E-3,1.600000024E0,8.000000000E2
3.542397808E1,4.980627558E-1,2.331307809E-1,2.862342000E-3,1.600000024E0,8.000000000E2
3.542813883E1,5.039748046E-1,2.393602540E-1,2.862199000E-3,1.600000024E0,8.000000000E2
3.543229975E1,5.027272994E-1,2.379365560E-1,2.862101000E-3,1.600000024E0,8.000000000E2
3.543646054E1,4.972367985E-1,2.323625169E-1,2.862199000E-3,1.600000024E0,8.000000000E2
3.544062146E1,5.055537095E-1,2.411294095E-1,2.862000000E-3,1.600000024E0,8.000000000E2
3.544478225E1,4.951243417E-1,2.300713688E-1,2.862174000E-3,1.600000024E0,8.000000000E2
3.544894308E1,5.050173273E-1,2.404954569E-1,2.861994000E-3,1.600000024E0,8.000000000E2
3.545310396E1,5.002284105E-1,2.352719430E-1,2.861985000E-3,1.600000024E0,8.000000000E2
3.545726504E1,4.998772516E-1,2.351709502E-1,2.861989000E-3,1.600000024E0,8.000000000E2
3.546142562E1,5.041027942E-1,2.394629076E-1,2.861842000E-3,1.600000024E0,8.000000000E2
3.546558650E1,4.949722951E-1,2.301410328E-1,2.862021000E-3,1.600000024E0,8.000000000E2
3.546974746E1,5.058440183E-1,2.412788239E-1,2.861811000E-3,1.600000024E0,8.000000000E2
3.547390825E1,4.980985006E-1,2.333413516E-1,2.861879000E-3,1.600000024E0,8.000000000E2
3.547806917E1,5.034878468E-1,2.388232102E-1,2.861754000E-3,1.600000024E0,8.000000000E2
3.548222996E1,5.025297070E-1,2.377689194E-1,2.861663000E-3,1.600000024E0,8.000000000E2
3.548639087E1,4.966632040E-1,2.318434279E-1,2.861782000E-3,1.600000024E0,8.000000000E2
3.549055179E1,5.053262948E-1,2.408037000E-1,2.861591000E-3,1.600000024E0,8.000000000E2
3.549471258E1,4.951239224E-1,2.301643238E-1,2.861765000E-3,1.600000024E0,8.000000000E2
3.549887342E1,5.051213647E-1,2.405785032E-1,2.861581000E-3,1.600000024E0,8.000000000E2
3.550303425E1,5.010171030E-1,2.363284160E-1,2.861544000E-3,1.600000024E0,8.000000000E2
3.550719508E1,5.006152095E-1,2.358719542E-1,2.861521000E-3,1.600000024E0,8.000000000E2
3.551135596E1,5.048944217E-1,2.403155180E-1,2.861345000E-3,1.600000024E0,8.000000000E2
3.551551683E1,4.954651755E-1,2.306186995E-1,2.861507000E-3,1.600000024E0,8.000000000E2
3.551967762E1,5.063714905E-1,2.419283539E-1,2.861279000E-3,1.600000024E0,8.000000000E2
3.552383867E1,4.987445806E-1,2.338740507E-1,2.861323000E-3,1.600000024E0,8.000000000E2
3.552799929E1,5.036933009E-1,2.392239459E-1,2.861190000E-3,1.600000024E0,8.000000000E2
3.553216021E1,5.030376820E-1,2.384836321E-1,2.861081000E-3,1.600000024E0,8.000000000E2
3.553632100E1,4.963839016E-1,2.316278174E-1,2.861210000E-3,1.600000024E0,8.000000000E2
3.554048200E1,5.054375126E-1,2.411583388E-1,2.861015000E-3,1.600000024E0,8.000000000E2
3.554464279E1,4.953896501E-1,2.305735837E-1,2.861179000E-3,1.600000024E0,8.000000000E2
3.554880371E1,5.046615038E-1,2.403348262E-1,2.861012000E-3,1.600000024E0,8.000000000E2
3.555296450E1,5.002923005E-1,2.358357035E-1,2.861001000E-3,1.600000024E0,8.000000000E2
3.555712550E1,4.994292881E-1,2.348780815E-1,2.861021000E-3,1.600000024E0,8.000000000E2
3.556128621E1,5.041776382E-1,2.398327849E-1,2.860871000E-3,1.600000024E0,8.000000000E2
3.556544712E1,4.945304114E-1,2.297424686E-1,2.861066000E-3,1.600000024E0,8.000000000E2
3.556960792E1,5.061365809E-1,2.417427359E-1,2.860846000E-3,1.600000024E0,8.000000000E2
3.557376879E1,4.990852572E-1,2.344181096E-1,2.860878000E-3,1.600000024E0,8.000000000E2
3.557792958E1,5.035873767E-1,2.391593784E-1,2.860749000E-3,1.600000024E0,8.000000000E2
3.558209050E1,5.033101184E-1,2.387105049E-1,2.860630000E-3,1.600000024E0,8.000000000E2
3.558625129E1,4.972109071E-1,2.324280561E-1,2.860729000E-3,1.600000024E0,8.000000000E2
3.559041237E1,5.056854727E-1,2.415215824E-1,2.860525000E-3,1.600000024E0,8.000000000E2
3.559457300E1,4.957565326E-1,2.310421046E-1,2.860676000E-3,1.600000024E0,8.000000000E2
3.559873387E1,5.052473626E-1,2.408152915E-1,2.860488000E-3,1.600000024E0,8.000000000E2
3.560289471E1,5.006305137E-1,2.361188660E-1,2.860465000E-3,1.600000024E0,8.000000000E2
3.560705554E1,4.998013069E-1,2.352012871E-1,2.860472000E-3,1.600000024E0,8.000000000E2
3.561121654E1,5.050900225E-1,2.407013954E-1,2.860290000E-3,1.600000024E0,8.000000000E2
3.561537737E1,4.947664741E-1,2.300557504E-1,2.860477000E-3,1.600000024E0,8.000000000E2
3.561953817E1,5.060676070E-1,2.418223520E-1,2.860260000E-3,1.600000024E0,8.000000000E2
3.562369921E1,4.989857272E-1,2.343406955E-1,2.860296000E-3,1.600000024E0,8.000000000E2
3.562785992E1,5.037430397E-1,2.394014412E-1,2.860162000E-3,1.600000024E0,8.000000000E2
3.563202079E1,5.032239534E-1,2.387775917E-1,2.860046000E-3,1.600000024E0,8.000000000E2
3.563618162E1,4.964669743E-1,2.318407867E-1,2.860172000E-3,1.600000024E0,8.000000000E2
3.564034246E1,5.056438053E-1,2.414179060E-1,2.859970000E-3,1.600000024E0,8.000000000E2
3.564450333E1,4.960460553E-1,2.313194409E-1,2.860111000E-3,1.600000024E0,8.000000000E2
3.564866421E1,5.047686334E-1,2.403137880E-1,2.859940000E-3,1.600000024E0,8.000000000E2
3.565282500E1,5.005776826E-1,2.360330575E-1,2.859919000E-3,1.600000024E0,8.000000000E2
3.565698612E1,4.988547502E-1,2.343558814E-1,2.859959000E-3,1.600000024E0,8.000000000E2
3.566114675E1,5.045623931E-1,2.402061769E-1,2.859795000E-3,1.600000024E0,8.000000000E2
3.566530754E1,4.945348140E-1,2.299766993E-1,2.859990000E-3,1.600000024E0,8.000000000E2
3.566946842E1,5.056472645E-1,2.413813874E-1,2.859788000E-3,1.600000024E0,8.000000000E2
3.567362925E1,4.980070945E-1,2.332965006E-1,2.859859000E-3,1.600000024E0,8.000000000E2
3.567779012E1,5.026659776E-1,2.382582280E-1,2.859763000E-3,1.600000024E0,8.000000000E2
3.568195104E1,5.021756130E-1,2.376488114E-1,2.859685000E-3,1.600000024E0,8.000000000E2
3.568611196E1,4.957714175E-1,2.311117321E-1,2.859836000E-3,1.600000024E0,8.000000000E2
3.569027287E1,5.050251367E-1,2.408015232E-1,2.859656000E-3,1.600000024E0,8.000000000E2
3.569443362E1,4.956011841E-1,2.310562976E-1,2.859813000E-3,1.600000024E0,8.000000000E2
3.569859442E1,5.040586635E-1,2.397036073E-1,2.859667000E-3,1.600000024E0,8.000000000E2
3.570275533E1,5.004919370E-1,2.361318107E-1,2.859649000E-3,1.600000024E0,8.000000000E2
3.570691617E1,4.991447446E-1,2.346385114E-1,2.859679000E-3,1.600000024E0,8.000000000E2
3.571107704E1,5.048506055E-1,2.406718009E-1,2.859505000E-3,1.600000024E0,8.000000000E2
3.571523783E1,4.948595574E-1,2.301337213E-1,2.859688000E-3,1.600000024E0,8.000000000E2
3.571939871E1,5.058868912E-1,2.417110841E-1,2.859477000E-3,1.600000024E0,8.000000000E2
3.572355983E1,4.989315334E-1,2.343989550E-1,2.859515000E-3,1.600000024E0,8.000000000E2
3.572772033E1,5.030168221E-1,2.385676552E-1,2.859407000E-3,1.600000024E0,8.000000000E2
3.573188125E1,5.033530961E-1,2.390917662E-1,2.859287000E-3,1.600000024E0,8.000000000E2
3.573604204E1,4.956048529E-1,2.308969791E-1,2.859444000E-3,1.600000024E0,8.000000000E2
3.574020292E1,5.052186410E-1,2.410871063E-1,2.859257000E-3,1.600000024E0,8.000000000E2
3.574436375E1,4.956374530E-1,2.309952533E-1,2.859412000E-3,1.600000024E0,8.000000000E2
3.574852467E1,5.039843436E-1,2.398549386E-1,2.859269000E-3,1.600000024E0,8.000000000E2
3.575268558E1,5.005885319E-1,2.360996886E-1,2.859247000E-3,1.600000024E0,8.000000000E2
3.575684662E1,4.989237765E-1,2.343965815E-1,2.859285000E-3,1.600000024E0,8.000000000E2
3.576100725E1,5.046062617E-1,2.404260669E-1,2.859120000E-3,1.600000024E0,8.000000000E2
3.576516817E1,4.944238058E-1,2.297429950E-1,2.859319000E-3,1.600000024E0,8.000000000E2
3.576932896E1,5.047821557E-1,2.406031716E-1,2.859148000E-3,1.600000024E0,8.000000000E2
3.577348983E1,4.977971329E-1,2.332171876E-1,2.859226000E-3,1.600000024E0,8.000000000E2
3.577765071E1,5.017176389E-1,2.375194014E-1,2.859164000E-3,1.600000024E0,8.000000000E2
3.578181154E1,5.021654451E-1,2.377444758E-1,2.859086000E-3,1.600000024E0,8.000000000E2
3.578597237E1,4.947326685E-1,2.300343319E-1,2.859274000E-3,1.600000024E0,8.000000000E2
3.579013346E1,5.048156992E-1,2.406599915E-1,2.859101000E-3,1.600000024E0,8.000000000E2
3.579429408E1,4.953494503E-1,2.306150708E-1,2.859267000E-3,1.600000024E0,8.000000000E2
3.579845492E1,5.034149420E-1,2.392177153E-1,2.859144000E-3,1.600000024E0,8.000000000E2
3.580261579E1,5.001396250E-1,2.356514266E-1,2.859139000E-3,1.600000024E0,8.000000000E2
3.580677662E1,4.977177814E-1,2.331913109E-1,2.859220000E-3,1.600000024E0,8.000000000E2
3.581093746E1,5.041229203E-1,2.398236219E-1,2.859072000E-3,1.600000024E0,8.000000000E2
3.581509829E1,4.937780927E-1,2.291023060E-1,2.859294000E-3,1.600000024E0,8.000000000E2
3.581925912E1,5.047121335E-1,2.405545872E-1,2.859125000E-3,1.600000024E0,8.000000000E2
3.582342029E1,4.981911646E-1,2.335738804E-1,2.859189000E-3,1.600000024E0,8.000000000E2
3.582758096E1,5.017541175E-1,2.373359053E-1,2.859126000E-3,1.600000024E0,8.000000000E2
3.583174187E1,5.023811196E-1,2.381134414E-1,2.859040000E-3,1.600000024E0,8.000000000E2
3.583590267E1,4.941999027E-1,2.294353995E-1,2.859247000E-3,1.600000024E0,8.000000000E2
3.584006350E1,5.041797347E-1,2.399455610E-1,2.859097000E-3,1.600000024E0,8.000000000E2
3.584422433E1,4.948309406E-1,2.302058540E-1,2.859281000E-3,1.600000024E0,8.000000000E2
3.584838525E1,5.029819158E-1,2.387991144E-1,2.859174000E-3,1.600000024E0,8.000000000E2
3.585254612E1,4.997010432E-1,2.351424714E-1,2.859184000E-3,1.600000024E0,8.000000000E2
3.585670704E1,4.968429240E-1,2.323219992E-1,2.859296000E-3,1.600000024E0,8.000000000E2
3.586086779E1,5.035914124E-1,2.393326463E-1,2.859167000E-3,1.600000024E0,8.000000000E2
3.586502858E1,4.932513543E-1,2.283753426E-1,2.859408000E-3,1.600000024E0,8.000000000E2
3.586918946E1,5.036908376E-1,2.394113453E-1,2.859276000E-3,1.600000024E0,8.000000000E2
3.587335029E1,4.971035154E-1,2.325384147E-1,2.859379000E-3,1.600000024E0,8.000000000E2
3.587751121E1,5.005364870E-1,2.361512738E-1,2.859359000E-3,1.600000024E0,8.000000000E2
3.588167200E1,5.014344056E-1,2.370121669E-1,2.859307000E-3,1.600000024E0,8.000000000E2
3.588583292E1,4.938343830E-1,2.291486639E-1,2.859527000E-3,1.600000024E0,8.000000000E2
3.588999392E1,5.039729178E-1,2.398039363E-1,2.859384000E-3,1.600000024E0,8.000000000E2
3.589415467E1,4.945330320E-1,2.297115292E-1,2.859579000E-3,1.600000024E0,8.000000000E2
3.589831550E1,5.026584303E-1,2.382817028E-1,2.859483000E-3,1.600000024E0,8.000000000E2
3.590247642E1,5.006579775E-1,2.361153924E-1,2.859459000E-3,1.600000024E0,8.000000000E2
3.590663717E1,4.973147348E-1,2.327550268E-1,2.859554000E-3,1.600000024E0,8.000000000E2
3.591079804E1,5.041394824E-1,2.399633889E-1,2.859406000E-3,1.600000024E0,8.000000000E2
3.591495892E1,4.937040873E-1,2.291890614E-1,2.859631000E-3,1.600000024E0,8.000000000E2
3.591911975E1,5.045550554E-1,2.404329956E-1,2.859468000E-3,1.600000024E0,8.000000000E2
3.592328075E1,4.978630145E-1,2.333331388E-1,2.859544000E-3,1.600000024E0,8.000000000E2
3.592744142E1,5.012122845E-1,2.368752911E-1,2.859500000E-3,1.600000024E0,8.000000000E2
3.593160237E1,5.025815947E-1,2.382161200E-1,2.859407000E-3,1.600000024E0,8.000000000E2
3.593576317E1,4.933865767E-1,2.287901920E-1,2.859643000E-3,1.600000024E0,8.000000000E2
3.593992396E1,5.038059863E-1,2.394133588E-1,2.859506000E-3,1.600000024E0,8.000000000E2
3.594408479E1,4.947644300E-1,2.302178589E-1,2.859693000E-3,1.600000024E0,8.000000000E2
3.594824571E1,5.022277627E-1,2.379033868E-1,2.859613000E-3,1.600000024E0,8.000000000E2
3.595240658E1,4.993598425E-1,2.350459339E-1,2.859635000E-3,1.600000024E0,8.000000000E2
3.595656767E1,4.957545410E-1,2.312544932E-1,2.859786000E-3,1.600000024E0,8.000000000E2
3.596072821E1,5.029595884E-1,2.388304916E-1,2.859680000E-3,1.600000024E0,8.000000000E2
3.596488925E1,4.922519665E-1,2.276172767E-1,2.859956000E-3,1.600000024E0,8.000000000E2
3.596905000E1,5.027118903E-1,2.384167250E-1,2.859859000E-3,1.600000024E0,8.000000000E2
3.597321092E1,4.961735731E-1,2.315795663E-1,2.859995000E-3,1.600000024E0,8.000000000E2
3.597737171E1,4.986278072E-1,2.341687322E-1,2.860044000E-3,1.600000024E0,8.000000000E2
3.598153258E1,5.006158384E-1,2.361536991E-1,2.860021000E-3,1.600000024E0,8.000000000E2
3.598569342E1,4.919125478E-1,2.273201786E-1,2.860310000E-3,1.600000024E0,8.000000000E2
3.598985450E1,5.030311305E-1,2.388006144E-1,2.860201000E-3,1.600000024E0,8.000000000E2
3.599401512E1,4.939925617E-1,2.294753986E-1,2.860415000E-3,1.600000024E0,8.000000000E2
3.599817596E1,5.010292625E-1,2.367578844E-1,2.860378000E-3,1.600000024E0,8.000000000E2
3.600233683E1,4.990558018E-1,2.346933031E-1,2.860411000E-3,1.600000024E0,8.000000000E2
3.600649767E1,4.951381784E-1,2.306008882E-1,2.860584000E-3,1.600000024E0,8.000000000E2
3.601065854E1,5.028191248E-1,2.384898054E-1,2.860483000E-3,1.600000024E0,8.000000000E2
3.601481942E1,4.919949391E-1,2.272754185E-1,2.860769000E-3,1.600000024E0,8.000000000E2
3.601898021E1,5.032480104E-1,2.389774922E-1,2.860652000E-3,1.600000024E0,8.000000000E2
3.602314129E1,4.968041393E-1,2.322094765E-1,2.860766000E-3,1.600000024E0,8.000000000E2
3.602730192E1,4.995409776E-1,2.350747032E-1,2.860782000E-3,1.600000024E0,8.000000000E2
3.603146279E1,5.011271153E-1,2.367774657E-1,2.860741000E-3,1.600000024E0,8.000000000E2
3.603562379E1,4.915885382E-1,2.269591671E-1,2.861041000E-3,1.600000024E0,8.000000000E2
3.603978458E1,5.024784483E-1,2.382224666E-1,2.860952000E-3,1.600000024E0,8.000000000E2
3.604394542E1,4.933867864E-1,2.287626120E-1,2.861188000E-3,1.600000024E0,8.000000000E2
3.604810625E1,5.006594450E-1,2.362828702E-1,2.861164000E-3,1.600000024E0,8.000000000E2
3.605226712E1,4.983028541E-1,2.339041089E-1,2.861224000E-3,1.600000024E0,8.000000000E2
3.605642812E1,4.939058726E-1,2.293039300E-1,2.861441000E-3,1.600000024E0,8.000000000E2
3.606058883E1,5.019098329E-1,2.375425791E-1,2.861372000E-3,1.600000024E0,8.000000000E2
3.606474967E1,4.909339674E-1,2.262429687E-1,2.861696000E-3,1.600000024E0,8.000000000E2
3.606891050E1,5.017053221E-1,2.373351510E-1,2.861634000E-3,1.600000024E0,8.000000000E2
3.607307142E1,4.948555741E-1,2.302698686E-1,2.861818000E-3,1.600000024E0,8.000000000E2
3.607723225E1,4.969907252E-1,2.325286858E-1,2.861925000E-3,1.600000024E0,8.000000000E2
3.608139304E1,4.996376249E-1,2.352274861E-1,2.861937000E-3,1.600000024E0,8.000000000E2
3.608555396E1,4.892640757E-1,2.245369315E-1,2.862321000E-3,1.600000024E0,8.000000000E2
3.608971500E1,5.010665273E-1,2.365933235E-1,2.862282000E-3,1.600000024E0,8.000000000E2
3.609387558E1,4.916549439E-1,2.269717724E-1,2.862580000E-3,1.600000024E0,8.000000000E2
3.609803646E1,4.990270277E-1,2.345036984E-1,2.862614000E-3,1.600000024E0,8.000000000E2
3.610219729E1,4.977876987E-1,2.331994535E-1,2.862693000E-3,1.600000024E0,8.000000000E2
3.610635829E1,4.931071171E-1,2.284089219E-1,2.862939000E-3,1.600000024E0,8.000000000E2
3.611051908E1,5.013398548E-1,2.367865039E-1,2.862891000E-3,1.600000024E0,8.000000000E2
3.611467992E1,4.896747220E-1,2.249682702E-1,2.863260000E-3,1.600000024E0,8.000000000E2
3.611884083E1,5.011602920E-1,2.366887969E-1,2.863218000E-3,1.600000024E0,8.000000000E2
3.612300179E1,4.950570450E-1,2.304205380E-1,2.863394000E-3,1.600000024E0,8.000000000E2
3.612716254E1,4.968837004E-1,2.321666218E-1,2.863505000E-3,1.600000024E0,8.000000000E2
3.613132333E1,4.996530340E-1,2.350738825E-1,2.863517000E-3,1.600000024E0,8.000000000E2
3.613548421E1,4.894600434E-1,2.247028982E-1,2.863894000E-3,1.600000024E0,8.000000000E2
3.613964508E1,5.010833515E-1,2.365484685E-1,2.863855000E-3,1.600000024E0,8.000000000E2
3.614380587E1,4.920434724E-1,2.271616510E-1,2.864139000E-3,1.600000024E0,8.000000000E2
3.614796671E1,4.992226285E-1,2.345950084E-1,2.864166000E-3,1.600000024E0,8.000000000E2
3.615212758E1,4.972107499E-1,2.324535889E-1,2.864265000E-3,1.600000024E0,8.000000000E2
3.615628871E1,4.917561510E-1,2.268357598E-1,2.864560000E-3,1.600000024E0,8.000000000E2
3.616044925E1,5.006291510E-1,2.360328414E-1,2.864537000E-3,1.600000024E0,8.000000000E2
3.616461012E1,4.888332509E-1,2.239396197E-1,2.864936000E-3,1.600000024E0,8.000000000E2
3.616877096E1,4.998417164E-1,2.355218273E-1,2.864941000E-3,1.600000024E0,8.000000000E2
3.617293187E1,4.934513053E-1,2.287489400E-1,2.865175000E-3,1.600000024E0,8.000000000E2
3.617709283E1,4.946741769E-1,2.301777237E-1,2.865365000E-3,1.600000024E0,8.000000000E2
3.618125371E1,4.984139147E-1,2.338696651E-1,2.865421000E-3,1.600000024E0,8.000000000E2
3.618541454E1,4.878379512E-1,2.230426574E-1,2.865856000E-3,1.600000024E0,8.000000000E2
3.618957554E1,4.999148309E-1,2.354302721E-1,2.865859000E-3,1.600000024E0,8.000000000E2
3.619373621E1,4.906585435E-1,2.257923465E-1,2.866193000E-3,1.600000024E0,8.000000000E2
3.619789708E1,4.978568823E-1,2.332110330E-1,2.866269000E-3,1.600000024E0,8.000000000E2
3.620205787E1,4.967582266E-1,2.320692129E-1,2.866385000E-3,1.600000024E0,8.000000000E2
3.620621875E1,4.917720842E-1,2.269002613E-1,2.866679000E-3,1.600000024E0,8.000000000E2
3.621037962E1,5.005756910E-1,2.360105201E-1,2.866658000E-3,1.600000024E0,8.000000000E2
3.621454042E1,4.889736096E-1,2.241061597E-1,2.867053000E-3,1.600000024E0,8.000000000E2
3.621870129E1,5.004803016E-1,2.359547936E-1,2.867035000E-3,1.600000024E0,8.000000000E2
3.622286242E1,4.945850245E-1,2.296475644E-1,2.867229000E-3,1.600000024E0,8.000000000E2
3.622702300E1,4.957509770E-1,2.308181726E-1,2.867381000E-3,1.600000024E0,8.000000000E2
3.623118383E1,4.994896141E-1,2.347443460E-1,2.867399000E-3,1.600000024E0,8.000000000E2
3.623534467E1,4.892272826E-1,2.241998423E-1,2.867785000E-3,1.600000024E0,8.000000000E2
3.623950550E1,5.010045242E-1,2.363408849E-1,2.867748000E-3,1.600000024E0,8.000000000E2
3.624366637E1,4.919583557E-1,2.270860220E-1,2.868036000E-3,1.600000024E0,8.000000000E2
3.624782733E1,4.985824710E-1,2.338083177E-1,2.868086000E-3,1.600000024E0,8.000000000E2
3.625198821E1,4.970498457E-1,2.321672712E-1,2.868191000E-3,1.600000024E0,8.000000000E2
3.625614917E1,4.910860140E-1,2.261000397E-1,2.868510000E-3,1.600000024E0,8.000000000E2
3.626030987E1,5.004328165E-1,2.356889802E-1,2.868494000E-3,1.600000024E0,8.000000000E2
3.626447071E1,4.887333540E-1,2.236613974E-1,2.868897000E-3,1.600000024E0,8.000000000E2
3.626863154E1,4.999510474E-1,2.351168628E-1,2.868898000E-3,1.600000024E0,8.000000000E2
3.627279246E1,4.939875302E-1,2.289719255E-1,2.869113000E-3,1.600000024E0,8.000000000E2
3.627695333E1,4.944631671E-1,2.294378859E-1,2.869311000E-3,1.600000024E0,8.000000000E2
3.628111412E1,4.986207316E-1,2.337032086E-1,2.869360000E-3,1.600000024E0,8.000000000E2
3.628527496E1,4.880518960E-1,2.229627965E-1,2.869788000E-3,1.600000024E0,8.000000000E2
3.628943604E1,4.999386258E-1,2.351148043E-1,2.869790000E-3,1.600000024E0,8.000000000E2
3.629359667E1,4.906455454E-1,2.255913240E-1,2.870125000E-3,1.600000024E0,8.000000000E2
3.629775750E1,4.977580337E-1,2.327208023E-1,2.870205000E-3,1.600000024E0,8.000000000E2
3.630191842E1,4.971871646E-1,2.321101721E-1,2.870305000E-3,1.600000024E0,8.000000000E2
3.630607917E1,4.915810957E-1,2.263212424E-1,2.870607000E-3,1.600000024E0,8.000000000E2
3.631024004E1,5.009811485E-1,2.359273949E-1,2.870571000E-3,1.600000024E0,8.000000000E2
3.631440092E1,4.889923730E-1,2.238367482E-1,2.870965000E-3,1.600000024E0,8.000000000E2
3.631856192E1,5.011652187E-1,2.361718637E-1,2.870923000E-3,1.600000024E0,8.000000000E2
3.632272283E1,4.957597821E-1,2.306774857E-1,2.871075000E-3,1.600000024E0,8.000000000E2
3.632688358E1,4.960990436E-1,2.309727871E-1,2.871214000E-3,1.600000024E0,8.000000000E2
3.633104446E1,5.004026273E-1,2.353355381E-1,2.871199000E-3,1.600000024E0,8.000000000E2
3.633520529E1,4.896560110E-1,2.244119316E-1,2.871570000E-3,1.600000024E0,8.000000000E2
3.633936608E1,5.014501291E-1,2.363967663E-1,2.871517000E-3,1.600000024E0,8.000000000E2
3.634352696E1,4.930533426E-1,2.278202463E-1,2.871766000E-3,1.600000024E0,8.000000000E2
3.634768779E1,4.990504558E-1,2.339809886E-1,2.871800000E-3,1.600000024E0,8.000000000E2
3.635184867E1,4.978633814E-1,2.327232996E-1,2.871876000E-3,1.600000024E0,8.000000000E2
3.635600975E1,4.917736566E-1,2.266914420E-1,2.872171000E-3,1.600000024E0,8.000000000E2
3.636017033E1,5.010710871E-1,2.359954207E-1,2.872132000E-3,1.600000024E0,8.000000000E2
3.636433121E1,4.899230490E-1,2.247554248E-1,2.872493000E-3,1.600000024E0,8.000000000E2
3.636849208E1,4.998102169E-1,2.347727402E-1,2.872499000E-3,1.600000024E0,8.000000000E2
3.637265292E1,4.945979702E-1,2.295149942E-1,2.872692000E-3,1.600000024E0,8.000000000E2
3.637681375E1,4.942876925E-1,2.289852542E-1,2.872897000E-3,1.600000024E0,8.000000000E2
3.638097458E1,4.994161328E-1,2.342696526E-1,2.872917000E-3,1.600000024E0,8.000000000E2
3.638513542E1,4.886581955E-1,2.232876370E-1,2.873324000E-3,1.600000024E0,8.000000000E2
3.638929650E1,5.007945626E-1,2.356843437E-1,2.873295000E-3,1.600000024E0,8.000000000E2
3.639345725E1,4.921879717E-1,2.269268275E-1,2.873575000E-3,1.600000024E0,8.000000000E2
3.639761808E1,4.983109780E-1,2.330636672E-1,2.873635000E-3,1.600000024E0,8.000000000E2
