"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
3.129612517E1,5.046847746E-1,1.028435828E-1,3.300317000E-3,1.600000024E0,1.600000000E3
3.130028604E1,5.179879327E-1,1.088023295E-1,3.299574000E-3,1.600000024E0,1.600000000E3
3.130444700E1,4.597492201E-1,8.399768624E-2,3.301234000E-3,1.600000024E0,1.600000000E3
3.130860779E1,5.457105675E-1,1.219816777E-1,3.299347000E-3,1.600000024E0,1.600000000E3
3.131276862E1,4.530080693E-1,8.139948031E-2,3.301285000E-3,1.600000024E0,1.600000000E3
3.131692967E1,5.248908263E-1,1.119266933E-1,3.300257000E-3,1.600000024E0,1.600000000E3
3.132109033E1,4.955643910E-1,9.890666340E-2,3.300439000E-3,1.600000024E0,1.600000000E3
3.132525121E1,4.777329075E-1,9.141003818E-2,3.301357000E-3,1.600000024E0,1.600000000E3
3.132941196E1,5.387580924E-1,1.185666778E-1,3.299757000E-3,1.600000024E0,1.600000000E3
3.133357283E1,4.502277816E-1,8.027633265E-2,3.301809000E-3,1.600000024E0,1.600000000E3
3.133773362E1,5.404604794E-1,1.193744026E-1,3.300139000E-3,1.600000024E0,1.600000000E3
3.134189446E1,4.734196800E-1,8.948424251E-2,3.301235000E-3,1.600000024E0,1.600000000E3
3.134605533E1,5.016396501E-1,1.014794088E-1,3.301167000E-3,1.600000024E0,1.600000000E3
3.135021637E1,5.227444066E-1,1.110286569E-1,3.300228000E-3,1.600000024E0,1.600000000E3
3.135437700E1,4.582972041E-1,8.336055002E-2,3.301948000E-3,1.600000024E0,1.600000000E3
3.135853783E1,5.472529938E-1,1.226749313E-1,3.299997000E-3,1.600000024E0,1.600000000E3
3.136269867E1,4.570638501E-1,8.290033671E-2,3.301768000E-3,1.600000024E0,1.600000000E3
3.136685950E1,5.245571205E-1,1.117292828E-1,3.300754000E-3,1.600000024E0,1.600000000E3
3.137102033E1,5.019346236E-1,1.016334411E-1,3.300674000E-3,1.600000024E0,1.600000000E3
3.137518117E1,4.774108895E-1,9.114370928E-2,3.301605000E-3,1.600000024E0,1.600000000E3
3.137934208E1,5.440994818E-1,1.210878499E-1,3.299785000E-3,1.600000024E0,1.600000000E3
3.138350304E1,4.529794525E-1,8.139482289E-2,3.301724000E-3,1.600000024E0,1.600000000E3
3.138766375E1,5.424921697E-1,1.203782696E-1,3.299970000E-3,1.600000024E0,1.600000000E3
3.139182462E1,4.797793779E-1,9.218551539E-2,3.300804000E-3,1.600000024E0,1.600000000E3
3.139598546E1,4.967556060E-1,9.939296044E-2,3.300937000E-3,1.600000024E0,1.600000000E3
3.140014625E1,5.253935076E-1,1.121896573E-1,3.299889000E-3,1.600000024E0,1.600000000E3
3.140430708E1,4.554147135E-1,8.230059787E-2,3.301728000E-3,1.600000024E0,1.600000000E3
3.140846796E1,5.461883009E-1,1.220893931E-1,3.299821000E-3,1.600000024E0,1.600000000E3
3.141262875E1,4.580300613E-1,8.328980984E-2,3.301552000E-3,1.600000024E0,1.600000000E3
3.141678983E1,5.205108262E-1,1.099259158E-1,3.300705000E-3,1.600000024E0,1.600000000E3
3.142095042E1,5.043772747E-1,1.026184590E-1,3.300524000E-3,1.600000024E0,1.600000000E3
3.142511129E1,4.728707190E-1,8.927650948E-2,3.301643000E-3,1.600000024E0,1.600000000E3
3.142927208E1,5.442603859E-1,1.212320371E-1,3.299816000E-3,1.600000024E0,1.600000000E3
3.143343296E1,4.516608245E-1,8.078372220E-2,3.301809000E-3,1.600000024E0,1.600000000E3
3.143759375E1,5.377794596E-1,1.180073718E-1,3.300249000E-3,1.600000024E0,1.600000000E3
3.144175458E1,4.803976796E-1,9.243145689E-2,3.301057000E-3,1.600000024E0,1.600000000E3
3.144591554E1,4.953609809E-1,9.874270354E-2,3.301248000E-3,1.600000024E0,1.600000000E3
3.145007650E1,5.304742008E-1,1.145581887E-1,3.299990000E-3,1.600000024E0,1.600000000E3
3.145423725E1,4.553768197E-1,8.226584412E-2,3.301830000E-3,1.600000024E0,1.600000000E3
3.145839808E1,5.475666259E-1,1.228074569E-1,3.299866000E-3,1.600000024E0,1.600000000E3
3.146255896E1,4.661205534E-1,8.651473869E-2,3.301263000E-3,1.600000024E0,1.600000000E3
3.146671971E1,5.198857633E-1,1.096498605E-1,3.300442000E-3,1.600000024E0,1.600000000E3
3.147088054E1,5.104629637E-1,1.052837290E-1,3.300010000E-3,1.600000024E0,1.600000000E3
3.147504142E1,4.735604580E-1,8.955519664E-2,3.301100000E-3,1.600000024E0,1.600000000E3
3.147920225E1,5.491058550E-1,1.235544073E-1,3.299073000E-3,1.600000024E0,1.600000000E3
3.148336321E1,4.545961463E-1,8.190761548E-2,3.300945000E-3,1.600000024E0,1.600000000E3
3.148752396E1,5.390098262E-1,1.185957130E-1,3.299335000E-3,1.600000024E0,1.600000000E3
3.149168475E1,4.878010533E-1,9.563639898E-2,3.299838000E-3,1.600000024E0,1.600000000E3
3.149584554E1,4.917941496E-1,9.732027316E-2,3.300176000E-3,1.600000024E0,1.600000000E3
3.150000642E1,5.336796005E-1,1.161059039E-1,3.298786000E-3,1.600000024E0,1.600000000E3
3.150416725E1,4.535592840E-1,8.158631962E-2,3.300700000E-3,1.600000024E0,1.600000000E3
3.150832812E1,5.472179303E-1,1.226837899E-1,3.298751000E-3,1.600000024E0,1.600000000E3
3.151248887E1,4.648031833E-1,8.602103734E-2,3.300202000E-3,1.600000024E0,1.600000000E3
3.151665004E1,5.131487530E-1,1.065941980E-1,3.299659000E-3,1.600000024E0,1.600000000E3
3.152081067E1,5.112399160E-1,1.056326971E-1,3.299195000E-3,1.600000024E0,1.600000000E3
3.152497154E1,4.672745036E-1,8.712441486E-2,3.300544000E-3,1.600000024E0,1.600000000E3
3.152913233E1,5.445150548E-1,1.213536466E-1,3.298707000E-3,1.600000024E0,1.600000000E3
3.153329321E1,4.507136388E-1,8.050691927E-2,3.300739000E-3,1.600000024E0,1.600000000E3
3.153745404E1,5.319875386E-1,1.152990820E-1,3.299419000E-3,1.600000024E0,1.600000000E3
3.154161492E1,4.856668456E-1,9.476035122E-2,3.300010000E-3,1.600000024E0,1.600000000E3
3.154577567E1,4.872646187E-1,9.539956690E-2,3.300535000E-3,1.600000024E0,1.600000000E3
3.154993671E1,5.354344517E-1,1.169325679E-1,3.299073000E-3,1.600000024E0,1.600000000E3
3.155409733E1,4.529068622E-1,8.131043298E-2,3.301015000E-3,1.600000024E0,1.600000000E3
3.155825825E1,5.457310605E-1,1.219886714E-1,3.299128000E-3,1.600000024E0,1.600000000E3
3.156241904E1,4.710919156E-1,8.848731434E-2,3.300320000E-3,1.600000024E0,1.600000000E3
3.156657992E1,5.125164573E-1,1.062825577E-1,3.299803000E-3,1.600000024E0,1.600000000E3
3.157074075E1,5.183014076E-1,1.088565747E-1,3.299048000E-3,1.600000024E0,1.600000000E3
3.157490158E1,4.669760709E-1,8.687583730E-2,3.300409000E-3,1.600000024E0,1.600000000E3
3.157906237E1,5.502118484E-1,1.241823285E-1,3.298337000E-3,1.600000024E0,1.600000000E3
3.158322350E1,4.553686959E-1,8.232408799E-2,3.300177000E-3,1.600000024E0,1.600000000E3
3.158738421E1,5.330622945E-1,1.158267584E-1,3.298813000E-3,1.600000024E0,1.600000000E3
3.159154500E1,4.964411877E-1,9.929527111E-2,3.298959000E-3,1.600000024E0,1.600000000E3
3.159570587E1,4.844083339E-1,9.416186928E-2,3.299601000E-3,1.600000024E0,1.600000000E3
3.159986662E1,5.379949244E-1,1.181862872E-1,3.298033000E-3,1.600000024E0,1.600000000E3
3.160402750E1,4.528911386E-1,8.127460232E-2,3.299975000E-3,1.600000024E0,1.600000000E3
3.160818833E1,5.445347092E-1,1.213732019E-1,3.298137000E-3,1.600000024E0,1.600000000E3
3.161234917E1,4.717723777E-1,8.879189682E-2,3.299300000E-3,1.600000024E0,1.600000000E3
3.161651012E1,5.068612262E-1,1.037727169E-1,3.299017000E-3,1.600000024E0,1.600000000E3
3.162067083E1,5.205788567E-1,1.099109274E-1,3.298168000E-3,1.600000024E0,1.600000000E3
3.162483162E1,4.624783015E-1,8.518526367E-2,3.299714000E-3,1.600000024E0,1.600000000E3
3.162899250E1,5.466835922E-1,1.224653352E-1,3.297788000E-3,1.600000024E0,1.600000000E3
3.163315333E1,4.534230134E-1,8.149790019E-2,3.299708000E-3,1.600000024E0,1.600000000E3
3.163731417E1,5.256512688E-1,1.123682509E-1,3.298649000E-3,1.600000024E0,1.600000000E3
3.164147504E1,4.961905546E-1,9.918904971E-2,3.298806000E-3,1.600000024E0,1.600000000E3
3.164563583E1,4.799439508E-1,9.231141818E-2,3.299633000E-3,1.600000024E0,1.600000000E3
3.164979687E1,5.397847343E-1,1.190476788E-1,3.297992000E-3,1.600000024E0,1.600000000E3
3.165395750E1,4.513934720E-1,8.073284539E-2,3.299995000E-3,1.600000024E0,1.600000000E3
3.165811833E1,5.418203555E-1,1.200616529E-1,3.298269000E-3,1.600000024E0,1.600000000E3
3.166227929E1,4.771748792E-1,9.107496871E-2,3.299210000E-3,1.600000024E0,1.600000000E3
3.166644008E1,5.054705844E-1,1.031462994E-1,3.298984000E-3,1.600000024E0,1.600000000E3
3.167060092E1,5.270692171E-1,1.129911547E-1,3.297867000E-3,1.600000024E0,1.600000000E3
3.167476179E1,4.629653642E-1,8.526295628E-2,3.299393000E-3,1.600000024E0,1.600000000E3
3.167892262E1,5.517163810E-1,1.250094947E-1,3.297260000E-3,1.600000024E0,1.600000000E3
3.168308362E1,4.596378975E-1,8.397169388E-2,3.298923000E-3,1.600000024E0,1.600000000E3
3.168724433E1,5.272821137E-1,1.130989058E-1,3.297797000E-3,1.600000024E0,1.600000000E3
3.169140508E1,5.035943999E-1,1.024096567E-1,3.297648000E-3,1.600000024E0,1.600000000E3
3.169556592E1,4.767044311E-1,9.093139835E-2,3.298608000E-3,1.600000024E0,1.600000000E3
3.169972683E1,5.413890065E-1,1.198456892E-1,3.296901000E-3,1.600000024E0,1.600000000E3
3.170388762E1,4.513616581E-1,8.073473077E-2,3.298905000E-3,1.600000024E0,1.600000000E3
3.170804846E1,5.405460679E-1,1.195175472E-1,3.297233000E-3,1.600000024E0,1.600000000E3
3.171220929E1,4.786513715E-1,9.175951289E-2,3.298112000E-3,1.600000024E0,1.600000000E3
3.171637037E1,5.004255312E-1,1.010110400E-1,3.298094000E-3,1.600000024E0,1.600000000E3
3.172053100E1,5.287697173E-1,1.138038791E-1,3.296907000E-3,1.600000024E0,1.600000000E3
3.172469179E1,4.584077406E-1,8.351797493E-2,3.298621000E-3,1.600000024E0,1.600000000E3
3.172885279E1,5.462335846E-1,1.222482206E-1,3.296714000E-3,1.600000024E0,1.600000000E3
3.173301362E1,4.565172477E-1,8.276526827E-2,3.298505000E-3,1.600000024E0,1.600000000E3
3.173717446E1,5.192200288E-1,1.094491465E-1,3.297712000E-3,1.600000024E0,1.600000000E3
3.174133525E1,5.024597897E-1,1.019594329E-1,3.297610000E-3,1.600000024E0,1.600000000E3
3.174549608E1,4.734381289E-1,8.964576348E-2,3.298704000E-3,1.600000024E0,1.600000000E3
3.174965704E1,5.434540831E-1,1.209154773E-1,3.296912000E-3,1.600000024E0,1.600000000E3
3.175381775E1,4.515991882E-1,8.085099811E-2,3.298906000E-3,1.600000024E0,1.600000000E3
3.175797862E1,5.383741237E-1,1.184247554E-1,3.297323000E-3,1.600000024E0,1.600000000E3
3.176213942E1,4.833911261E-1,9.380810734E-2,3.298007000E-3,1.600000024E0,1.600000000E3
3.176630029E1,4.990278139E-1,1.004503145E-1,3.298047000E-3,1.600000024E0,1.600000000E3
3.177046104E1,5.336926510E-1,1.161653251E-1,3.296658000E-3,1.600000024E0,1.600000000E3
3.177462196E1,4.596693970E-1,8.397346031E-2,3.298319000E-3,1.600000024E0,1.600000000E3
3.177878279E1,5.514497098E-1,1.248536002E-1,3.296197000E-3,1.600000024E0,1.600000000E3
3.178294387E1,4.658986419E-1,8.644853933E-2,3.297602000E-3,1.600000024E0,1.600000000E3
3.178710442E1,5.212842144E-1,1.103768526E-1,3.296724000E-3,1.600000024E0,1.600000000E3
3.179126525E1,5.105933642E-1,1.054380643E-1,3.296287000E-3,1.600000024E0,1.600000000E3
3.179542612E1,4.732441529E-1,8.952660883E-2,3.297389000E-3,1.600000024E0,1.600000000E3
3.179958704E1,5.488144455E-1,1.236003840E-1,3.295376000E-3,1.600000024E0,1.600000000E3
3.180374787E1,4.546113981E-1,8.203564910E-2,3.297245000E-3,1.600000024E0,1.600000000E3
3.180790875E1,5.387509644E-1,1.186937267E-1,3.295647000E-3,1.600000024E0,1.600000000E3
3.181206958E1,4.870041846E-1,9.537241135E-2,3.296182000E-3,1.600000024E0,1.600000000E3
3.181623050E1,4.947838748E-1,9.870228975E-2,3.296396000E-3,1.600000024E0,1.600000000E3
3.182039125E1,5.356123373E-1,1.171823252E-1,3.294928000E-3,1.600000024E0,1.600000000E3
3.182455208E1,4.572555200E-1,8.311237795E-2,3.296688000E-3,1.600000024E0,1.600000000E3
3.182871292E1,5.461976301E-1,1.223238993E-1,3.294784000E-3,1.600000024E0,1.600000000E3
3.183287375E1,4.634208750E-1,8.556820538E-2,3.296290000E-3,1.600000024E0,1.600000000E3
3.183703458E1,5.134241245E-1,1.068308297E-1,3.295736000E-3,1.600000024E0,1.600000000E3
3.184119542E1,5.101537342E-1,1.053679879E-1,3.295317000E-3,1.600000024E0,1.600000000E3
3.184535621E1,4.683007262E-1,8.756888173E-2,3.296622000E-3,1.600000024E0,1.600000000E3
3.184951733E1,5.477402137E-1,1.230700635E-1,3.294654000E-3,1.600000024E0,1.600000000E3
3.185367796E1,4.535630577E-1,8.164110024E-2,3.296566000E-3,1.600000024E0,1.600000000E3
3.185783875E1,5.346697639E-1,1.167256048E-1,3.295137000E-3,1.600000024E0,1.600000000E3
3.186199958E1,4.933987362E-1,9.814618948E-2,3.295408000E-3,1.600000024E0,1.600000000E3
3.186616033E1,4.920137025E-1,9.757652406E-2,3.295736000E-3,1.600000024E0,1.600000000E3
3.187032137E1,5.390757602E-1,1.188568401E-1,3.294126000E-3,1.600000024E0,1.600000000E3
3.187448217E1,4.568906292E-1,8.296562985E-2,3.295901000E-3,1.600000024E0,1.600000000E3
3.187864300E1,5.500208075E-1,1.242608004E-1,3.293840000E-3,1.600000024E0,1.600000000E3
3.188280396E1,4.716086957E-1,8.892390440E-2,3.295008000E-3,1.600000024E0,1.600000000E3
3.188696467E1,5.138021183E-1,1.070731333E-1,3.294439000E-3,1.600000024E0,1.600000000E3
3.189112554E1,5.191675122E-1,1.095010997E-1,3.293649000E-3,1.600000024E0,1.600000000E3
3.189528637E1,4.663057242E-1,8.676933627E-2,3.295036000E-3,1.600000024E0,1.600000000E3
3.189944721E1,5.496964834E-1,1.240958215E-1,3.292989000E-3,1.600000024E0,1.600000000E3
3.190360804E1,4.546776466E-1,8.212139465E-2,3.294854000E-3,1.600000024E0,1.600000000E3
3.190776887E1,5.323983945E-1,1.157101503E-1,3.293519000E-3,1.600000024E0,1.600000000E3
3.191192967E1,4.950348224E-1,9.883871896E-2,3.293723000E-3,1.600000024E0,1.600000000E3
3.191609079E1,4.856347696E-1,9.488831874E-2,3.294314000E-3,1.600000024E0,1.600000000E3
3.192025133E1,5.391650174E-1,1.189570717E-1,3.292701000E-3,1.600000024E0,1.600000000E3
3.192441221E1,4.535003732E-1,8.169689955E-2,3.294614000E-3,1.600000024E0,1.600000000E3
3.192857300E1,5.442896841E-1,1.213938861E-1,3.292790000E-3,1.600000024E0,1.600000000E3
3.193273392E1,4.708191123E-1,8.859333999E-2,3.293991000E-3,1.600000024E0,1.600000000E3
3.193689471E1,5.064689240E-1,1.037017498E-1,3.293724000E-3,1.600000024E0,1.600000000E3
3.194105567E1,5.193376933E-1,1.094975284E-1,3.292927000E-3,1.600000024E0,1.600000000E3
3.194521646E1,4.623195987E-1,8.519098498E-2,3.294477000E-3,1.600000024E0,1.600000000E3
3.194937746E1,5.475369084E-1,1.231058463E-1,3.292519000E-3,1.600000024E0,1.600000000E3
3.195353812E1,4.546504973E-1,8.208610704E-2,3.294385000E-3,1.600000024E0,1.600000000E3
3.195769904E1,5.282663022E-1,1.137340122E-1,3.293220000E-3,1.600000024E0,1.600000000E3
3.196185983E1,4.995477912E-1,1.008656827E-1,3.293238000E-3,1.600000024E0,1.600000000E3
3.196602062E1,4.833108312E-1,9.385861369E-2,3.293925000E-3,1.600000024E0,1.600000000E3
3.197018146E1,5.415197215E-1,1.201675379E-1,3.292215000E-3,1.600000024E0,1.600000000E3
3.197434229E1,4.540053083E-1,8.189075975E-2,3.294107000E-3,1.600000024E0,1.600000000E3
3.197850312E1,5.449109733E-1,1.217817695E-1,3.292257000E-3,1.600000024E0,1.600000000E3
3.198266421E1,4.756811435E-1,9.060419860E-2,3.293257000E-3,1.600000024E0,1.600000000E3
3.198682487E1,5.057936506E-1,1.034995146E-1,3.293018000E-3,1.600000024E0,1.600000000E3
3.199098567E1,5.257983362E-1,1.125440481E-1,3.291956000E-3,1.600000024E0,1.600000000E3
3.199514646E1,4.621109998E-1,8.504306719E-2,3.293515000E-3,1.600000024E0,1.600000000E3
3.199930729E1,5.501246352E-1,1.244492688E-1,3.291451000E-3,1.600000024E0,1.600000000E3
3.200346817E1,4.578543246E-1,8.342895496E-2,3.293185000E-3,1.600000024E0,1.600000000E3
3.200762900E1,5.266124484E-1,1.130006171E-1,3.292089000E-3,1.600000024E0,1.600000000E3
3.201178996E1,5.026280315E-1,1.021693812E-1,3.291980000E-3,1.600000024E0,1.600000000E3
3.201595087E1,4.791484972E-1,9.215075105E-2,3.292838000E-3,1.600000024E0,1.600000000E3
3.202011162E1,5.437012046E-1,1.212322489E-1,3.291039000E-3,1.600000024E0,1.600000000E3
3.202427246E1,4.528600060E-1,8.152435672E-2,3.292978000E-3,1.600000024E0,1.600000000E3
3.202843333E1,5.401209035E-1,1.194738109E-1,3.291326000E-3,1.600000024E0,1.600000000E3
3.203259412E1,4.763030617E-1,9.096585929E-2,3.292300000E-3,1.600000024E0,1.600000000E3
3.203675500E1,4.995828022E-1,1.007851977E-1,3.292317000E-3,1.600000024E0,1.600000000E3
3.204091579E1,5.267368740E-1,1.130394285E-1,3.291216000E-3,1.600000024E0,1.600000000E3
3.204507667E1,4.569644250E-1,8.304674935E-2,3.292986000E-3,1.600000024E0,1.600000000E3
3.204923758E1,5.473439806E-1,1.230412176E-1,3.291037000E-3,1.600000024E0,1.600000000E3
3.205339829E1,4.573740755E-1,8.320463427E-2,3.292790000E-3,1.600000024E0,1.600000000E3
3.205755917E1,5.207762394E-1,1.102816958E-1,3.291934000E-3,1.600000024E0,1.600000000E3
3.206171992E1,5.052355700E-1,1.032672702E-1,3.291718000E-3,1.600000024E0,1.600000000E3
3.206588079E1,4.756253774E-1,9.066952727E-2,3.292720000E-3,1.600000024E0,1.600000000E3
3.207004167E1,5.456798542E-1,1.221834722E-1,3.290839000E-3,1.600000024E0,1.600000000E3
3.207420242E1,4.529838551E-1,8.151450427E-2,3.292773000E-3,1.600000024E0,1.600000000E3
3.207836329E1,5.402764617E-1,1.196170591E-1,3.291115000E-3,1.600000024E0,1.600000000E3
3.208252433E1,4.812756818E-1,9.302688629E-2,3.291885000E-3,1.600000024E0,1.600000000E3
3.208668508E1,4.979971362E-1,1.001161352E-1,3.291967000E-3,1.600000024E0,1.600000000E3
3.209084592E1,5.314973836E-1,1.153251506E-1,3.290670000E-3,1.600000024E0,1.600000000E3
3.209500679E1,4.574077762E-1,8.324871342E-2,3.292421000E-3,1.600000024E0,1.600000000E3
3.209916758E1,5.497449643E-1,1.242250905E-1,3.290373000E-3,1.600000024E0,1.600000000E3
3.210332842E1,4.625409336E-1,8.527665052E-2,3.291913000E-3,1.600000024E0,1.600000000E3
3.210748929E1,5.195896367E-1,1.097717753E-1,3.291106000E-3,1.600000024E0,1.600000000E3
3.211165004E1,5.083298043E-1,1.046687780E-1,3.290763000E-3,1.600000024E0,1.600000000E3
3.211581104E1,4.719938699E-1,8.915402721E-2,3.291915000E-3,1.600000024E0,1.600000000E3
3.211997171E1,5.469635235E-1,1.229166912E-1,3.289982000E-3,1.600000024E0,1.600000000E3
3.212413258E1,4.525596865E-1,8.137128067E-2,3.291932000E-3,1.600000024E0,1.600000000E3
3.212829346E1,5.350288894E-1,1.170325785E-1,3.290490000E-3,1.600000024E0,1.600000000E3
3.213245425E1,4.818272634E-1,9.328896938E-2,3.291237000E-3,1.600000024E0,1.600000000E3
3.213661512E1,4.909757396E-1,9.717428917E-2,3.291608000E-3,1.600000024E0,1.600000000E3
3.214077596E1,5.314217010E-1,1.152792201E-1,3.290315000E-3,1.600000024E0,1.600000000E3
3.214493675E1,4.527882543E-1,8.143588825E-2,3.292256000E-3,1.600000024E0,1.600000000E3
3.214909783E1,5.451590383E-1,1.219661468E-1,3.290397000E-3,1.600000024E0,1.600000000E3
3.215325854E1,4.617577444E-1,8.499945542E-2,3.291969000E-3,1.600000024E0,1.600000000E3
3.215741942E1,5.125784080E-1,1.065467042E-1,3.291451000E-3,1.600000024E0,1.600000000E3
3.216158017E1,5.100407868E-1,1.053716654E-1,3.291037000E-3,1.600000024E0,1.600000000E3
3.216574108E1,4.681039724E-1,8.758052540E-2,3.292349000E-3,1.600000024E0,1.600000000E3
3.216990183E1,5.466321238E-1,1.226512178E-1,3.290429000E-3,1.600000024E0,1.600000000E3
3.217406271E1,4.521205282E-1,8.118183923E-2,3.292398000E-3,1.600000024E0,1.600000000E3
3.217822350E1,5.335972092E-1,1.163544272E-1,3.291015000E-3,1.600000024E0,1.600000000E3
3.218238450E1,4.867663399E-1,9.543028689E-2,3.291559000E-3,1.600000024E0,1.600000000E3
3.218654521E1,4.883333997E-1,9.611889701E-2,3.292039000E-3,1.600000024E0,1.600000000E3
3.219070608E1,5.347517359E-1,1.169297270E-1,3.290608000E-3,1.600000024E0,1.600000000E3
3.219486687E1,4.535883201E-1,8.175263935E-2,3.292517000E-3,1.600000024E0,1.600000000E3
3.219902771E1,5.458222570E-1,1.222866054E-1,3.290631000E-3,1.600000024E0,1.600000000E3
3.220318854E1,4.671237673E-1,8.709811250E-2,3.291983000E-3,1.600000024E0,1.600000000E3
3.220734942E1,5.109299527E-1,1.058450377E-1,3.291533000E-3,1.600000024E0,1.600000000E3
3.221151021E1,5.134272692E-1,1.069168360E-1,3.290980000E-3,1.600000024E0,1.600000000E3
3.221567133E1,4.643717295E-1,8.613112903E-2,3.292445000E-3,1.600000024E0,1.600000000E3
3.221983192E1,5.475713429E-1,1.232206984E-1,3.290487000E-3,1.600000024E0,1.600000000E3
3.222399275E1,4.528657713E-1,8.149759037E-2,3.292425000E-3,1.600000024E0,1.600000000E3
3.222815362E1,5.280028281E-1,1.137160061E-1,3.291272000E-3,1.600000024E0,1.600000000E3
3.223231450E1,4.878258965E-1,9.587109377E-2,3.291772000E-3,1.600000024E0,1.600000000E3
3.223647537E1,4.808576454E-1,9.290121711E-2,3.292559000E-3,1.600000024E0,1.600000000E3
3.224063617E1,5.344039313E-1,1.167558215E-1,3.291143000E-3,1.600000024E0,1.600000000E3
3.224479700E1,4.491971563E-1,8.008737731E-2,3.293232000E-3,1.600000024E0,1.600000000E3
3.224895796E1,5.408171416E-1,1.198549458E-1,3.291551000E-3,1.600000024E0,1.600000000E3
3.225311871E1,4.668583540E-1,8.697218771E-2,3.292914000E-3,1.600000024E0,1.600000000E3
3.225727946E1,5.044246549E-1,1.028541980E-1,3.292731000E-3,1.600000024E0,1.600000000E3
3.226144033E1,5.159330764E-1,1.080526628E-1,3.292075000E-3,1.600000024E0,1.600000000E3
3.226560112E1,4.606247065E-1,8.452199159E-2,3.293695000E-3,1.600000024E0,1.600000000E3
3.226976200E1,5.456381868E-1,1.221961533E-1,3.291816000E-3,1.600000024E0,1.600000000E3
3.227392287E1,4.525795506E-1,8.133999181E-2,3.293767000E-3,1.600000024E0,1.600000000E3
3.227808367E1,5.265221429E-1,1.129920293E-1,3.292675000E-3,1.600000024E0,1.600000000E3
3.228224475E1,4.941709714E-1,9.851999997E-2,3.292914000E-3,1.600000024E0,1.600000000E3
3.228640533E1,4.788992268E-1,9.209949341E-2,3.293782000E-3,1.600000024E0,1.600000000E3
3.229056621E1,5.374202293E-1,1.181437503E-1,3.292241000E-3,1.600000024E0,1.600000000E3
3.229472712E1,4.508269007E-1,8.063363322E-2,3.294264000E-3,1.600000024E0,1.600000000E3
3.229888796E1,5.417089804E-1,1.201338305E-1,3.292546000E-3,1.600000024E0,1.600000000E3
3.230304883E1,4.724778403E-1,8.926745968E-2,3.293678000E-3,1.600000024E0,1.600000000E3
3.230720962E1,5.029520935E-1,1.022629712E-1,3.293556000E-3,1.600000024E0,1.600000000E3
3.231137050E1,5.215275099E-1,1.105578460E-1,3.292669000E-3,1.600000024E0,1.600000000E3
3.231553150E1,4.588307561E-1,8.383282893E-2,3.294363000E-3,1.600000024E0,1.600000000E3
3.231969212E1,5.468763627E-1,1.227280702E-1,3.292432000E-3,1.600000024E0,1.600000000E3
3.232385292E1,4.549603557E-1,8.224953447E-2,3.294285000E-3,1.600000024E0,1.600000000E3
3.232801383E1,5.201476125E-1,1.099453207E-1,3.293455000E-3,1.600000024E0,1.600000000E3
3.233217462E1,4.956921185E-1,9.912903948E-2,3.293632000E-3,1.600000024E0,1.600000000E3
3.233633546E1,4.725741732E-1,8.941890264E-2,3.294761000E-3,1.600000024E0,1.600000000E3
3.234049633E1,5.367320102E-1,1.177554988E-1,3.293248000E-3,1.600000024E0,1.600000000E3
3.234465712E1,4.471797221E-1,7.928454618E-2,3.295422000E-3,1.600000024E0,1.600000000E3
3.234881817E1,5.360567368E-1,1.174549216E-1,3.293936000E-3,1.600000024E0,1.600000000E3
3.235297879E1,4.719042982E-1,8.903559025E-2,3.295092000E-3,1.600000024E0,1.600000000E3
3.235713971E1,4.950069393E-1,9.874963436E-2,3.295297000E-3,1.600000024E0,1.600000000E3
3.236130046E1,5.230310991E-1,1.112443498E-1,3.294348000E-3,1.600000024E0,1.600000000E3
3.236546129E1,4.537827678E-1,8.176311605E-2,3.296251000E-3,1.600000024E0,1.600000000E3
3.236962229E1,5.444970775E-1,1.214883636E-1,3.294417000E-3,1.600000024E0,1.600000000E3
3.237378312E1,4.540969241E-1,8.187324028E-2,3.296307000E-3,1.600000024E0,1.600000000E3
3.237794392E1,5.187674007E-1,1.093112162E-1,3.295533000E-3,1.600000024E0,1.600000000E3
3.238210487E1,5.010878589E-1,1.013745282E-1,3.295488000E-3,1.600000024E0,1.600000000E3
3.238626562E1,4.710048596E-1,8.863873664E-2,3.296682000E-3,1.600000024E0,1.600000000E3
3.239042642E1,5.401004105E-1,1.193568984E-1,3.295029000E-3,1.600000024E0,1.600000000E3
3.239458729E1,4.496893030E-1,8.017219830E-2,3.297101000E-3,1.600000024E0,1.600000000E3
3.239874812E1,5.367486247E-1,1.176403835E-1,3.295586000E-3,1.600000024E0,1.600000000E3
3.240290887E1,4.776330630E-1,9.135165472E-2,3.296507000E-3,1.600000024E0,1.600000000E3
3.240706975E1,4.943295695E-1,9.846558589E-2,3.296740000E-3,1.600000024E0,1.600000000E3
3.241123062E1,5.295242373E-1,1.142303479E-1,3.295523000E-3,1.600000024E0,1.600000000E3
3.241539167E1,4.556108907E-1,8.244852584E-2,3.297351000E-3,1.600000024E0,1.600000000E3
3.241955229E1,5.475570345E-1,1.229897050E-1,3.295390000E-3,1.600000024E0,1.600000000E3
3.242371308E1,4.602289976E-1,8.424447882E-2,3.297028000E-3,1.600000024E0,1.600000000E3
3.242787396E1,5.144479362E-1,1.072818734E-1,3.296432000E-3,1.600000024E0,1.600000000E3
